---
一、環境概論
45.下列何者為環保署推動之廢棄物源頭管理工作,購物塑膠袋及塑膠類免洗餐具限制使用,限制產品過度包裝,公部門及學校禁用各類材質免洗餐具,以上皆是,4
46.我國垃圾處理70年代係以掩埋為主；80年代改以「焚化為主、掩埋為輔」，目前則以,全焚化,全掩埋,堆肥為主、焚化為輔,源頭減量、資源回收為優先考量,4
47.我國自民國97年7月1日起，禁止輸入,接觸式電子式體溫計,紅外線耳溫槍,紅外線額溫槍,水銀體溫計,4
48.下列何者為限制產品過度包裝之對象,糕餅禮盒及酒禮盒,化粧品禮盒及加工食品禮盒,電腦程式著作光碟,以上皆是,4
49.臺北市政府環保局提出「廚房減污三撇步」指的是,調理後或吃剩的食物殘渣廚餘回收,利用用餐後擦嘴的衛生紙先將油膩膩的碗盤擦拭後再清洗,在水槽加裝濾網，將固體食物殘渣濾出,以上皆是,4
50.行政院於106年6月通過環保署所提多元化垃圾處理計畫中，為落實循環經濟所推動之廚餘再利用方式是：,廚餘厭氧消化發電,廚餘製造生質酒精,高溫高壓蒸煮再利用,以上皆是,1
51.下列何者為允許之廢潤滑油再利用用途,作為再製油基礎油,作為燃料使用之再生油品,作為保養廠用油,以上皆非,2
52.廢棄物處理之具體目標為,無害化及資源化,安定化,減量化,以上皆是,4
53.下列何者屬垃圾前處理，以利進一步之運輸、焚化、掩埋或再利用,破碎,壓縮,分類篩選,以上皆是,4
---
六、公廁管理及資源回收
1.公廁管理單位在公共廁所蹲式廁間裝設倒T型扶手，是為了,讓年長者如廁安全及使用便利,方便清掃,預防吸毒犯罪,以上皆是,1
2.公廁之清潔維護何者不正確,空氣清新無異味,地面清潔不滑膩,光線充足亮麗,公廁使用者必須自備清潔劑,4
3.臺北市公共廁所之編號、列管、檢查是哪一機關權責？,衛生局,環保局,研考會,公共工程委員會,2
4.使用臺北市公廁,可以投幣後使用,禁止收費。但經核准或經核定設置衛生用品販賣機者，不在此限,由公益團體認捐,以上皆是,2
5.流動廁所設置,地點應避免妨礙交通以維護安全,配合申請人指定地點設置,應派車加水並隨時清洗乾淨以利使用,以上皆是,4
6.環保署所規範的公廁維護目標,不髒亂、不泥濘、不發臭,清潔、衛生、不濕,整齊、清潔、衛生,不髒、不濕、不臭,4
7.清掃廁所時使用鋼絲刷不適用時機？,馬桶貯水箱內部刷洗,排水孔的刷洗,菜瓜布清潔頑垢不易清洗部分,光亮金屬及磁磚表面的刷洗,4
8.棕毛刷清掃廁所時不適用時機？,地板磁磚,馬桶清洗,金屬構件的清洗,洗手台清洗,3
9.玻璃污垢之清潔最佳的擦拭工具？,水砂紙,乾抹布,報紙,菜瓜布,3
10.下列何者為公廁應配合之相關設（措）施，以利清潔維護,有足夠之水源,地板應排水良好,洗手台儘量移置廁所外,以上皆是,4
11.公廁管理單位透過放置肥皂、設置垃圾桶及整容鏡，以及___，可使公廁朝家庭化感受來維護,提供衛生紙,收費,上鎖,不開窗,1
12.下列何者不屬於公廁維護管理要領？,建立公廁清潔維護管理評分表，依評分項目維護,保持公廁不髒、不濕，不臭,管理單位有專人負責公廁管理業務,收費以限制使用者,4
13.公廁清潔維護反應出___之重要指標,國民生活品質,道德水準,社會服務,以上皆是,4
14.下列何者可使公廁易於維護乾淨？,地面有斜度,結構完整,地板排水良好,以上皆是,4
15.臺北市民發現公廁髒亂時最好之處理方式為何？,逕向公廁上張貼之管理單位聯絡電話反映,向環保局檢舉,以上兩者皆可,視而不見,3
16.對公廁的要求下列何者正確,窗戶面積最好不得少於廁所地面之1/5,照度至少70燭光以上，以達到良好通風及採光,公廁應設於多人通行，易發現又不妨礙觀瞻之處,以上皆是,4
17.化糞池應多久清理一次為佳：,每天,每月,每半年,每年,3
18.臺北市公共廁所興建管理要點之公廁定義為,供公眾使用之廁所,市有公廁,公共場所供外人使用之廁所,公私有場所供外人使用之廁所,1
19.臺北市市有公廁包括,沖水式公廁與流動公廁,標準公廁與流動公廁,蹲式公廁與座式公廁,標準公廁與簡易公廁,4
20.具有沖水式便具並有腐敗槽、沈澱槽、過濾槽及氧化槽等化糞池、污水處理設施或接用污水下水道之廁所係指,簡易公廁,流動公廁,沖水式公廁,標準公廁,4
21.理想公廁不應,派駐專人販賣衛生紙,兼備蹲式馬桶、坐式廁位,免費提供洗手乳,男女廁所分開,1
22.臺北市公廁品質要求,通風良好無臭味或異味,大小廁位及洗手台等均清潔無垢無髒污、無堵塞情形,地板潔淨無垢或潮濕或髒污情形,以上皆是,4
23.臺北市公廁硬體設備品質,照明充足,大小便器及洗手台等均可正常使用；廁門並可上鎖,地板平整無溜滑或障礙情形,以上皆是,4
24.臺北市公廁應,男女廁或無障礙廁所須有明確標示,現場入口明顯處張貼公廁編號及維護單位聯絡電話,懸掛清潔人員出勤及檢查人員檢查記錄表,以上皆是,4
25.5R為垃圾減量之其中三項原則，為？,源頭減量（Reduce）、再使用（Reuse）、物料回收（Recycle）,減少（Reduction）、重複修補（Repair）、回收（Recycle）,捨棄（Reject）、重複使用（Reuse）、回收再利用（Recycle）,捨棄（Reject）、重複修補（Repair）、回收（Recycle）,1
26.5R為垃圾減量之五項原則，其中Recycle是何意？,減少丟棄之垃圾量,重複使用容器或產品,回收再生產品,重複及回收再使用,3
27.下列哪一項不是環保署公告應回收的物品？,紙容器,廢紙,乾電池,輪胎,2
28.有關資源回收之措施，下列何者敘述錯誤？,廚餘可以製成有機肥料,少用塑膠製品,儘量自帶可清洗再用的飯盒,資源回收與垃圾減量無關,4
29.回收標誌中4個逆向箭頭，代表意義為何？,沒有特殊含意,代表社區民眾、地方政府清潔隊、回收商及回收基金四者共同參與資源回收工作,代表回收、再利用、垃圾減量及珍惜地球資源等四體合一且生生不息的概念,以上皆是,2
30.下列何者非屬資源回收分類項目中「廢紙類」的回收物？,報紙,雜誌,用過的衛生紙,紙袋,3
31.資源回收「舊衣類」，係指回收下列何者物品？,乾淨舊衣物,鞋襪,地毯,枕頭,1
32.實施家戶廚餘回收的好處有：,與一般垃圾分離收集清運，可減少垃圾發臭、招引蒼蠅等病媒,提高利用價值，養豬或堆肥,減少垃圾量，減輕焚化廠、掩埋場之負擔,以上皆是,4
33.有關資源回收，以下陳述何者錯誤？,採垃圾費隨袋徵收，民眾進行分類與資源回收，可以減少垃圾費的支出,資源回收使得地球資源可以循環利用,資源回收因為需要成本，未必能夠做到百分之百回收,因為社會有進行資源回收，民眾可以不必減少垃圾製造量,4
34.何項容器與物品上可以黏貼或印製環保署的資源回收標誌？,環保署公告應回收項目,環保署公告應回收項目，且有繳交回收清除處理費之公告責任業者所製造的物品,技術上可以回收再利用的物品,所有物品,2
35.以下哪類垃圾屬於資源垃圾？,鋁箔包、廢紙容器、紙製免洗餐具、鋁罐、鐵罐、玻璃瓶、塑膠瓶,電腦、印表機、電源器,電視機、電冰箱、洗衣機、冷氣機,以上皆是,4
36.下列哪些物品或其包裝、容器為公告應回收之物質？,容易清除處理、含長期不易腐化之成分、含有害物質之成分、具回收再利用之價值,不易清除處理、含長期可易腐化之成分、含有毒物質之成分、具回收再利用之價值,不易清除處理、含長期不易腐化之成分、含有害物質之成分、具回收再利用之價值,以上皆是,3
37.市民響應市政府「全民做環保」，回收之飲料空瓶、空罐，如未加密蓋，反而,下雨積水孳生登革熱病媒蚊,誘來蒼蠅、蟑螂擾人,臭氣衝天,以上皆是,4
38.飲料空瓶、空罐、便當空盒回收時，回收桶要加以密蓋,避免撿破爛撿拾,防止小偷竊走,防止散發異味誘來蒼蠅或下雨積水孳生病媒蚊,以上皆是,3
39.哪一類用過的廢紙不可以回收？,廢紙、紙箱、紙盒,用過的免洗餐具,用過的衛生紙、紙尿布、紙尿褲,用過的紙便當盒、紙杯,3
40.請問以下哪類物品需自一般資源回收項目中分出，個別進行回收？,廢乾電池,廢日光燈,廢光碟片,以上皆是,4
41.臺北市公廁、流動廁所由哪一單位管理？,環保局,當地里,區公所,公益團體認養,1
42.哪一項非屬環保署公告應回收的廢棄物？,廢鐵容器,廢平板玻璃,廢乾電池,廢輪胎,2
43.哪一項非屬環保署公告應回收的廢棄物？,廢日光燈管,廢乾電池,廢行動電源,廢家具,4
44.為推動垃圾全分類、零廢棄政策哪一項工作不屬於此項工作的相關措施？,回收物細分類,二手物交換平台,再利用裝置藝術,環境綠化,4
45.廢乾電池中含有哪些危害環境的重金屬物質？,汞、鎘、鎳,金、銀、銅,鐵、金、銀,鑽石、金、銀,1
46.新舊電池可以混合使用，以節省電池？,可以,隨便,錯,不知道,3
47.玻璃罐、牛奶盒、保特瓶、鐵罐、鋁罐在回收前要先做什麼事情？,拿來玩,先沖洗,先打破,不沖洗,2
48.藉由充電器充電而得以重複使用數百次的是？,充電電池,普通電池,馬達,不知道,1
49.哪一類的資源回收物不能併入其他資源回收物進行回收？,廢四機,廢玻璃容器,廢農藥容器,廢寶特瓶,3
50.哪一項不要混入可回收廢紙中？,廢報紙,廢瓦楞紙箱,廢飲料紙容器,廢書籍,3
51.目前公告回收的非塑膠廢容器不包含何項材質容器？,鐵、鋁、鋁箔包,保麗龍,玻璃,紙容器：紙盒包、紙製免洗餐具,2
52.回收一噸的的廢紙，可以拯救幾棵20年生的大樹？,20棵,50棵,80棵,100棵,1
53.廢照明光源貯存設施不宜放置,露天貯存棧板上,防止雨水浸入之建築結構內,足以防止意外破損堅固貯存容器內,地面為不透水鋪面,1
54.廢鉛蓄電池回收貯存設施哪一項是不合格的？,具排水及污染物截流之不透水地面,具耐酸耐蝕之不透水地面,貯存容器應具備收集廢酸液及防止腐蝕功能,四周圍籬的棧板上,4
55.廢家電回收不宜有哪一種方式？,拆解後交付清潔隊,交付販賣電器行,交付回收商,由社區回收站處理,1
56.家庭生活廢棄物當中哪一種物品是不得回收？,廢玻璃容器,廢棄花瓶及陶瓷罐,廢棄塑膠袋,廢棄保麗龍,2
57.資源垃圾回收哪一種方式不宜？,交付各鄉鎮市公所之資源回收車回收,依分類規定投置於資源回收設備內,自行交付原販賣業者或依回收管道回收,與垃圾混合交付清潔隊處理,4
58.影印機之碳粉夾應如何回收？,交給販賣商回收,交付清潔隊回收,交付回收商回收,交給社區回收站回收,1
59.哪一樣產品非屬於經由廢輪胎回收再製的產品？,橡膠地墊,操場跑道,公園地墊,透水地磚,4
60.以聚乙烯對苯二甲酸酯（PET）為原料的填充容器，俗稱,保麗龍,寶特瓶,鋁箔包,紙容器,2
61.哪些廢紙是可回收再生的廢紙？,紙上有塑膠覆膜,複寫紙,瓦楞紙,蠟紙,3
62.清潔隊在執行舊家具資源回收過程不得有何種行為,載回環保局舊家俱修護場修護,公開販售修復後舊家具,堪用載回家據為己有,不堪修復送往焚化爐燒燬,3
63.農藥及特殊環境用藥廢塑膠容器經許可得採取何種方式處理？,焚化,破碎,掩埋,溶解,1
64.為提升販售價格，市面廢玻璃容器回收過程分為哪幾類？,一般玻璃容器、平板玻璃,透明玻璃容器、褐色玻璃容器、綠色玻璃容器,透明玻璃容器、深色玻璃容器,透明玻璃容器、深色玻璃容器、平板玻璃,2
65.防止廢照明光源破損之回收貯存容器，哪一項設施不符合目前規定條件？,塑膠回收盒,鐵箱內部有泡綿緩衝材料,紙箱內部有氣泡袋緩衝材料,紙箱盒內部有紙板緩衝材料,1
66.下列何者為環保署公告「應回收廢棄物」,廢日光燈,舊書籍,舊家具,舊衣物,1
67.下列何者為環保署公告「應回收廢棄物」,廢塑膠容器,廢平板玻璃,廢家具,廢塑膠袋,1
68.下列何者為環保署公告「應回收廢棄物」,廢電視,廢輪胎,廢鉛蓄電池,以上皆是,4
69.下列何者非屬資源回收管理基金應使用之用途,支付回收清除處理補貼,補助獎勵回收系統、再生利用,執行機關代清理費用,執行機關取締未繳費之獎金,4
70.資源回收四合一計畫，係透過民眾或社區將資源物質與家戶產生之一般垃圾妥善分類，並利用,清潔獎金,建設基金,回收基金,以上皆非，補助地方清潔隊及補貼回收處理商，建置完整之資源回收體系,3
71.下列何者已不在環保署公告「應回收廢棄物」中？,廢乾電池,廢機動車輛,廢潤滑油,以上皆是,3
72.指定之販賣業者應設置資源回收設施，供民眾使用，包括,批發或零售式量販業,連鎖式清潔及化妝品零售業,超級市場業,以上皆是,4
73.環保署公告之廢輪胎處理方式，包括,破碎處理,裂解處理,能源利用,以上皆是,4
74.廢照明光源之處理設施應具有___之回收設施,汞,鉻,銅,以上皆非,1
75.回收廢家電應保持機體之完整，例如電視機螢幕破裂會造成___外洩,潤滑油,金粉,銅粉,螢光粉,4
76.廢機動車輛拆解廠應回收項目包括,廢鉛蓄電池,廢輪胎,冷媒,以上皆是,4
77.資源物品之回收管道包括,交清潔隊回收,交販賣場所回收,交社區、學校、機關、團體回收點回收,以上皆是,4
78.民眾有裝填成藥之容器或醫師藥劑師指示藥品之容器（僅限於藥廠售出時使用者）可以如何處理？,交清潔隊回收,已失去價值可棄置,置於不燃性垃圾中,以上皆可,1
79.目前已公告應回收之廢電子電器項目包括,電視機,洗衣機,電風扇,以上皆是,4
80.下列哪些地方可回收廢乾電池？,量販店業,交通場站便利商店業,無線通信器材零售業,以上皆是,4
81.臺北市便利商店不收啤酒玻璃瓶，市民如何處理方為正確？,打碎棄置於垃圾,打1999熱線請環保局查處,直接棄置於垃圾,請產發局查處,2
82.下列哪些地方可回收有回收標誌之廢容器且不得拒收,連鎖便利商店,連鎖清潔用品或化妝品零售店,超市、量販店,以上皆是,4
83.下列何者為不可回收之紙類？,舊報紙,牛皮紙,沾有油污之紙張,以上皆非,3
84.農藥空瓶如何回收？,與一般玻璃瓶分開分別包裝回收,與一般玻璃瓶合併一起回收,以上皆可,屬有害物故不回收,1
85.碳黑（CarbonBlack）由何者回收再生而成，可活化再利用成活性碳？,廢玻璃,廢鉛蓄電池,廢輪胎,廢乾電池,3
86.廢電冰箱回收處理時應注意回收,冷媒,螢光粉,碳粉,以上皆非,1
87.廢車殼粉碎廠內污染以___為主,粉塵,廢水,噪音,以上皆是,4
88.廢機動車輛拆解場地應有污染防治設備（施），例如應設置,抽油煙機,抽水機,蒸餾器,截油溝,4
89.廢輪胎原型利用須注意防止積水，避免,成為病媒蚊孳生源,品質惡化,溶出毒性物質,產生化合物,1
90.目前已公告回收的廢資訊物品包括,筆記型電腦,監視器,主機板,以上皆是,4
91.市民配合回收廢容器的一些步驟為___以利後續回收處理,沖洗,壓扁,分類貯放,以上皆是,4
92.目前公告回收的免洗餐具不包括,免洗筷,紙便當盒,飲料杯,漢堡盒等速食盛器,1
93.目前已公告應回收的玻璃製品包括哪些？,飲料瓶,化妝瓶,裝填成藥、醫師、藥劑師指示藥品之玻璃容器,以上皆是,4
94.有關臺北市的廚餘回收，下列何者為非：,廚餘應分為「堆肥（非養豬）廚餘」及「養豬廚餘」兩類排出回收,將垃圾與雜物混入廚餘內，可處1200~6000元罰款,雞鴨等動物羽毛非屬廚餘類，應併入一般垃圾處理,過期食鹽、食用油屬生廚餘,4
95.臺北市民依規定分類排出的垃圾分類項目為何?,一般垃圾、資源物、廚餘及巨大廢棄物,一般垃圾、資源物、廚餘及有害物質成分,一般垃圾、資源物、廚餘及庭院花木之枝葉、野草,不易清除處理、含長期不易腐化之成分、含有害物質之成分、具回收再利用之價值,1
96.下列哪一項是環保署目前公告應回收項目：,廢照明光源,農藥廢容器,廢鍵盤,以上皆是,4
97.有關農藥空瓶的回收規定以下何者正確?,農藥空瓶回收前應以清水反覆沖洗3次，以避免殘留農藥,沖洗液則可收集後，作為稀釋農藥再噴灑於作物,農藥廢容器應與其他回收物分開裝袋後，交給清潔隊回收，亦可透過部分農會及農藥行協助回收,以上皆是,4
98.從源頭設計、製造、使用至回收與再利用作全面性之規劃，以事業廢棄物零廢棄為目標是何種概念?,產品生命週期,產品清潔生產,產品環境化設計,產品環境評估,1
99.下列哪一種是公告應回收廢棄物中的容器類?,廢鋁箔包,廢紙容器,PET,以上皆是,4
100.因為不少家電用品中含有不完全鹵化氟氯碳化物（HCFCs）等破壞大氣中臭氧和地球高空臭氧層物質，臺北市政府環保局依據「廢電子電器暨廢資訊物品回收貯存清除處理方法及設施標準」規定清除過程中不得有,回收,貯存,拆解,再利用之行為,3
101.臺北市環保局於內湖再生家具展示場二樓增設全國首創之創意家具展示區，舉辦再生家具開賣，現場有許多珍貴稀有木材整修再製而成之環保再生家具,競價標售,免費贈送,廉價購買,積點折價販賣,1
102.限制使用主要材質為PVC之購物用塑膠袋，已經是全世界重要的環保課題之一，其因非為,焚化後可能導致戴奧辛之產生,久埋地下不會自行分解,隨意棄置造成排水管堵塞、破壞生態環境,PVC塑膠袋容易破碎,4
103.臺北市環保局推出『環保兩用袋』是,購物袋+垃圾袋雙重功能,購物袋＋收藏袋雙重功能,購物/包裝雙用袋,以上皆是,1
104.下列哪一種裝填物質的容器為公告應回收廢棄物,成藥、醫師藥師藥劑生指示藥品,農藥,藥酒,以上皆是,4
105.資源垃圾回收車車體與車身標示有資源回收標誌，車身則漆成,黃色,白色,隨便,以上皆可,2
106.臺北市回收照明燈管、電池、廢油是在每週,一二四五六,二四六,一五,以上皆非,1
107.廢鉛蓄電池回收後，經處理廠各項專業處理，分解、粉碎、篩選，可回收鉛原料及,廢鐵,廢塑膠料,廢油,廢鹼,2
108.應回收廢棄物中廢電子電器物品回收種類包括電視機、洗衣機、電冰箱及,冷暖氣機,收音機,傳真機,吸塵器,1
---
七、清潔隊業務（12 區清潔隊、溝渠清理隊、直屬清潔隊、公廁管理隊、資源回收隊）
1.臺北市市民當家熱線為？,9999,1999,2999,3999,2
2.捐贈舊書給延慧書庫應如何進行？,舊書屬平面類資源回收物，應與廢紙類分開回收,捐贈舊書超過200本時可與各區清潔隊或資源回收隊聯繫預約收運,捐贈舊書應先行將舊書綑裝成堆或裝箱打包，以利收運,以上皆是,4
3.臺北市之廚餘回收政策何者是正確？,分為「養豬廚餘」及「堆肥廚餘」,分為「飼料廚餘」及「堆肥廚餘」,分為「飼料廚餘」及「養豬廚餘」,分為「飼料廚餘」及「焚化廚餘」,1
4.無法配合臺北市政府環境保護局垃圾收運時間之民眾，應如何處理垃圾？,配合使用專用垃圾袋打包後，將垃圾包就近送至限時收受點投遞,使用大型塑膠帶打包後，將垃圾包送至環保局投遞,使用大型塑膠帶打包後，將垃圾包就近送至區清潔隊分隊部投遞,以上皆是,1
5.有關臺北市之資源回收物分類與回收何者正確？,平面類是指乾淨舊衣類、廢紙類、乾淨塑膠袋類、舊書,立體類是指乾淨保麗龍類、一般類資源物,為便利市民將資源物排出，不論是何日區清潔隊不得拒收市民朋友排出之資源回收物,以上皆是,4
6.臺北市清潔隊之服務項目中何者正確？,建築物遭塗鴉之區域，環保局不會給予協助清除,家戶排出少量未施放過之鞭炮可直接放到垃圾車中,有對鄰里間金銀紙錢收運及集中焚燒之服務,以上皆是,3
7.為符合環保觀念，今後消費者購物時應儘量,拒絕購買過度包裝之商品,拒絕使用處理上會造成困擾的包裝材料如保利龍、塑膠用品,使用紙袋或自備購物袋,以上皆是,4
8.保利龍因其防水、保溫及使用方便，以致使用範圍日廣，下列何者敘述為錯誤？,縮短衛生掩埋場的壽命,不易被為生物分解，不易腐化而造成嚴重的環境污染,不適合盛裝熱食，否則釋放有毒物質，累積人體，損害健康,不屬資源回收物,4
9.下列何者敘述非屬家庭垃圾減量的方法？,減少使用「用完即丟」商品，如拋棄式眼鏡、即可拍相機,自備餐具購食，減少保利龍及紙盒,多用有蓋容器盛物，少用保鮮膜、塑膠袋,在家吃飯較安全，多煮一點，寧可吃不完，也不可以吃不飽,4
10.天氣炎熱，市面飲料種類繁多，包裝更是形形色色，但在享受清涼消暑之餘，別忘了為環保盡一份心力。消費者可以做到的是？,自備飲料杯享優惠,鐵鋁罐飲料最好選擇留置式拉環；如為分離式，也要記得把拉環丟入空罐,少喝鋁箔包、寶特瓶包裝飲料,以上皆是,4
11.臺北市垃圾分類與收運方式何者為非？,一般垃圾由垃圾車收運,廚餘由垃圾車後之廚餘桶收運,資源回收物由資源回收車收運,大型家戶廢棄物由自家車輛清運,4
12.臺北市之清潔勤務事項何者正確？,準時出勤退勤、不遲到不早退;上班時間，不得喝酒、賭博,態度和藹，服務熱誠，多說「請」「謝謝」「對不起」,工作時儀容服裝力求整潔，不得赤膊，或穿拖鞋並應遵守交通規則，作業時注意本身安全,以上皆是,4
13.實施「垃圾費隨袋徵收」政策的好處為何？,減少家戶垃圾費用支出,市民主動參與資源回收,有效垃圾減量,以上皆是,4
14.對於臺北市家戶垃圾清運方式敘述，何者為錯誤？,週收五日（週三、日停收）,垃圾不落地，定時定點送交垃圾車清運,資源回收每天定點分類回收,家戶廚餘全面回收,3
15.對於巨大垃圾因體積較大，民眾不便在線上交垃圾車清運，而壓縮式垃圾車亦不適合收運時，應如何處理？,自行僱工搬運至焚化爐,隨意丟棄山區,先與轄區清潔隊電話約定排出時間地點方式收運,請清潔隊派員至家中收運並支付費用,3
16.以下何者不屬臺北市規定之養豬廚餘？,甘蔗皮,地瓜,麥片,各式過期食品,1
17.臺北市市民產生之大型廢棄物若無法以超特大型專用垃圾袋盛裝，要如何處理？,請清潔隊至家中回收，需依垃圾量多寡加以收費,與清潔隊約定清運時間與地點後，由清潔隊免費回收,與清潔隊約定清運時間與地點後，由清潔隊根據垃圾量多寡加以收費,市民自行付費請民間清運業者回收,2
18.臺北市清潔隊免費收運的家戶大型廢棄物，不包含下列何者？,體積龐大的廢棄家具,廢棄家電用品,家戶修剪庭院之樹枝,家戶修繕後的石材碎塊,4
19.廢棄物清運作業安全應依規定辦理，以下何者不符合規定？,吊掛子車時，應禁止作業人員進入子車懸空下方,以密封壓縮車作業時，必要時清潔隊員可用手推擠垃圾加以調整垃圾擺放位置,夜間作業應打開警示燈或工作燈,垃圾車行進中，清潔隊員不得站立車輛後方之踏板上或攀附車身周圍,2
20.清掃街道之清潔隊員將垃圾掃進水溝會造成,水溝堵塞不通,水溝積水孳生蚊蠅,颱風、豪雨水溝堵塞淹水,以上皆是,4
21.清潔隊發現民眾遛狗未清狗便時應依,環境衛生管理法,畜犬管理辦法,廢棄物清理法,公共秩序維護法，予以告發取締,3
22.執行資源回收勤務之清潔隊員作業時，以下敘述何者為正確？,資源回收作業人員得將回收物自行處分販售,回收車輛應保持車容整潔,停車收集時間可視實際情況自行縮短,到達回收點時間可彈性調整,2
23.一般廢棄物收集清運作業，清潔隊隊員出勤時毋庸穿著,工作帽及安全鞋,反光斑馬衣,防毒面具,手套等裝備,3
24.垃圾車作業時，隨車人員不應,咀嚼檳榔,傾卸廢棄物後將污水洩出,作業完畢應將車身沖洗清潔後，駛返停車場停放,開啟警示燈、工作燈並放置三角警告標誌或交通錐,1
25.臺北市各區清潔隊不負責,行人專用清潔箱清理,廣告傳單之發放,無牌無主廢棄機（汽）車查報處理,一般廢棄物貯存設備之清潔維護,2
26.環保局規定使用垃圾車收集廢棄物時不可,於收集後，將路面掃淨,裝滿後，關妥車門或覆蓋帆布,到達廢棄物處理廠（場）接受查驗站人員檢查,收取饋贈禮物,4
27.臺北市蚊蟲防治最重要的工作是,宣導民眾塗抹防蚊液,普遍裝設捕蚊燈,全面噴灑殺蟲劑,疏濬水溝積水，清除室內、外蚊蟲孳生源,4
28.清潔隊執行環境消毒時應,提前施工告示通知民眾消毒日期及消毒時民眾應注意事項消毒,施工現場必須有警戒標示,消毒藥劑不可噴到魚池,以上皆是,4
29.使用垃圾車作業環保局規定不可,開啟警示燈、工作燈,擅自變更收集路線,依廢棄物處理廠（場）工作人員指定之位置傾卸廢棄物,作業完畢將車身沖洗清潔後，駛返停車場停放,2
30.環保單位對違反環境清潔行為者，應由誰負責查報、勸導或告發,衛生警察,稽查大隊稽查人員；各區清潔隊隊長、分隊長、巡查員,清潔隊隊員,以上皆是,2
31.清潔隊對違反環境清潔行為查報、告發之項目不包括,垃圾收集點、子車放置點及豪雨天災後積水地區等影響環境清潔事項,廢棄車輛查報事項,違規停車,亂倒垃圾、空地髒亂、任意張貼廣告等違反廢棄物清理法之事項,3
32.環境消毒噴藥時，應如何行進,逆風後退,順風後退,順風前進,逆風前進,1
33.執行戶外環境消毒時,到達指定地點即行作業,依當地居民指示地點噴灑,應與當地里長、里幹事聯繫配合,自我判斷隨心所欲噴灑,3
34.天然災害之緊急消毒,應於災後立即執行災區環境消毒，一次完成,俟各區清潔隊清除災區污泥、垃圾完畢後，再展開災區環境消毒,應於災後立即執行災區環境消毒，俟各區清潔隊清除災區污泥、垃圾完畢後，再展開災區第二次環境消毒,以上皆可,3
35.處理動物屍體時,各區清潔隊發現市區內遺有動物屍骸或接到勤務中心通知處理動物屍體時，應即派員妥適處理,等到有人報案再行處理,報告主管單位備案後處理,會同里鄰長處理,1
36.資源回收作業人員（含大型廢家具回收人員）執行勤務時,如發現有合意的回收品可帶回家，以物盡其用,如發現有合意的回收品，登記後可帶回家,可篩選勘用品轉售回收商,不得將回收物、家具擅自占有、處分,4
37.資源回收物收集、清運時，那一點敘述是錯誤的,必須以定時、定線、定點方式辦理,不得脫線、越點，到達回收點時間不得提前延後，停車收集時間不得隨意縮短,朋友看中意的回收物可以送給他,回收車輛應保持車容整潔,3
38.垃圾車收集廢棄物規定，下列何者不正確：,廢棄物收集後，應將路面掃淨,可將筐、簍、包、袋等懸掛車外,禁止將廢棄物倒於地面轉運,作業完畢應將車身沖洗清潔後，駛返停車場停放,2
39.下列哪一項是屬於臺北市政府環境保護局清潔勤務中的特別勤務：,行人專用清潔箱清理；,違規廣告物清除；,國家慶典、節日及迎送國賓期間勤務；,環境消毒,3
40.在執行一般廢棄物收集、清運及處理時，發現任意棄置廢棄物之處理方式為何?,由污染行為人自行清除回復原狀，查無行為人或權責單位時由區清潔隊立即進行清除,由行為人或權責單位自行清除回復原狀，並由清潔員拍照存證與存查,由污染行為人自行清除回復原狀，查無行為人或權責單位時由區清潔隊拍照存證後先行清除,以上皆是,3
41.資源回收物收集、清運時之規定何者為非：,回收物收集，以定時、定線、定點方式辦理,不得脫線、越點，到達回收點時間不得提前延後，停車收集,時間不得隨意縮短,回收車輛所播放之音樂，其音量愈大愈好，以便讓住戶知曉,4
42.臺北市的一般廢棄物清運勤務下列何者正確:,依清運路線以最近距離定點定時清運,清運路線依里長指定路線定點定時清運,依清運路線定線定點定時清運,以上皆可,3
43.環保局清潔隊員工，於完成服務工作後，獲相關機關、團體、學校或個人贈送慰問金或其他物品等，下列何符合規定？,自行決定是否接受,告知主管後由主管決定,接受並分給主管,不應接受,4
44.臺北市家戶垃圾清運採週收五日方式,週六、週日停收,週一、週五停收,週三、週日停收,週二、週六停收,3
45.臺北市政府實施垃圾分類、資源回收、垃圾清運「三合一資源回收措施」，一般垃圾以,定時定點,不定時定點,定時不定點,不定時不定點，市民必須等垃圾車到達始得送交清運（垃圾不落地）,1
46.資源回收所謂平面類回收物係指,廢保麗龍餐具,廢水銀電池,廢玻璃,廢紙類、乾淨舊衣物及乾淨塑膠袋,4
47.資源回收所謂立體類回收物係指,一般類（瓶罐、容器、小家電等）、乾淨保麗龍餐具及保麗龍緩衝材,廢水銀電池,舊衣物,廢紙類,1
48.巨大垃圾（大型垃圾），體積龐大,交由壓縮式垃圾車壓縮收運,民眾可先與轄區清潔隊電話約定排出時間地點方式收運,拋置路邊，靜待回收,以上皆可,2
49.為達成垃圾零掩埋目標，配合廚餘回收再利用計畫，本市家戶廚餘,擇期回收,各里設置廚餘回收站,於原夜間家戶垃圾收運時間、地點同時回收家戶廚餘,以上皆可,3
50.清潔隊員廢棄物清運作業應注意安全，以下作業何者為正確,吊掛子車時，作業人員應進入子車懸空下方調控,以密封壓縮車作業時，清潔隊員不可用手推擠垃圾加以調整垃圾擺放位置,夜間作業如果月光明亮，可以不用打開警示燈或工作燈,垃圾車行進中，清潔隊員應該站立車輛後方之踏板上,2
